Spot(t) /		
353		280.3713461
354		396.8861207
355		456.1890097
356		454.7992442
357		318.6670506
358		326.4882419
359		300.2242258
360		187.8105368
361		230.1759235
362		220.4532486
363		225.9570189
364		221.6812861
365		236.4888932
366		295.3479997
367		421.8561926
368		556.2496031
369		522.4495023
370		431.5508541
371		378.0298829
372		337.7148133
373		330.2817793
374		325.653751
375		412.4950472
376		428.8481693
377		451.1720893
378		509.2843656
379		636.0328791
380		675.6376848
381		466.2008021
382		399.8835413
383		343.9417988
384		312.4017382
385		294.1480081
386		271.107735
387		277.8952521
388		278.4078192
389		283.2423426
390		307.8873956
391		359.2493803
392		464.5676401
393		457.6156983
394		376.9622597
395		339.3517929
396		315.1687241
397		300.048911
398		302.4231885
399		304.6423656
400		329.2642151
401		354.9339545
402		480.7615557
403		638.8144812
404		679.6741894
405		480.7122166
406		437.9155593
407		402.9417757
408		371.3761973
409		336.0737507
410		340.2064258
411		341.5218208
412		323.0289535
413		327.5770087
414		363.5836386
415		504.2571943
416		669.426271
417		700.5080858
418		683.0059769
419		652.0511975
420		631.9922105
421		486.6789074
422		463.3289093
423		464.1939546
424		567.6066739
425		630.8808691
426		663.9617057
427		742.0390853
428		837.7750597
429		674.2769069
430		543.7100917
431		404.641894
432		372.139277
433		347.2748757
434		346.1523758
435		344.3862938
436		346.7414098
437		348.6885689
438		349.9386709
439		538.7592022
440		684.2304831
441		693.3809551
442		685.7385389
443		620.9052035
444		503.9318388
445		467.2051717
446		417.6720142
447		409.0958881
448		442.5532267
449		500.0186756
450		584.9667171
451		616.5437824
452		551.5896601
453		415.7993027
454		347.4435677
455		355.4824445
456		316.1936408
457		304.0971923
458		295.288574
459		295.0293457
460		303.3471146
461		304.4157475
462		319.0732315
463		402.0456431
464		478.1883699
465		514.1152599
466		479.2056187
467		439.2487784
468		413.7928075
469		382.0736955
470		333.5382762
471		335.0066421
472		333.9948746
473		334.4979826
474		447.3825908
475		487.5150203
476		476.1313014
477		393.853362
478		422.4197705
479		365.273776
480		328.4686211
481		354.9193572
482		332.7957454
